Age,ID_Victim,ID_Gender,ID_Country,ID_AgeSet,ID_Category
72,2894,1,6,2,2
25,2895,1,6,2,2
24,2896,1,6,2,2
23,2897,1,6,2,2
41,2898,1,6,2,2
22,2899,1,6,2,2
30,2900,1,6,2,2
69,2901,1,6,2,2
25,2902,1,6,2,2
40,2903,1,6,2,2
29,2904,1,6,2,2
24,2905,1,6,2,2
22,2906,1,6,2,2
22,2907,1,6,2,2
23,2908,1,6,2,2
25,2909,1,6,2,2
25,2910,1,6,2,2
25,2911,1,6,2,2
42,2912,1,6,2,2
23,2913,1,6,2,2
30,2914,1,6,2,2
23,2915,1,6,2,2
34,2916,1,6,2,2
25,2917,1,6,2,2
20,2918,1,6,2,2
50,2919,1,6,2,2
39,2920,1,6,2,2
70,2921,1,6,2,2
22,2922,1,6,2,2
33,2923,2,6,2,2
67,2924,2,6,2,2
33,2925,2,6,2,2
53,2926,1,6,2,2
19,2927,1,6,2,2
31,2928,1,6,2,2
25,2929,1,6,2,2
21,2930,1,6,2,2
19,2931,1,6,2,2
29,2932,1,6,2,2
32,2933,1,6,2,2
26,2934,1,6,2,2
53,2935,1,6,2,2
50,2936,2,6,2,2
18,2937,1,6,2,2
52,2938,1,6,2,2
43,2939,1,6,2,2
31,2940,1,6,2,2
72,2941,2,6,2,2
39,2942,2,6,2,2
29,2943,1,6,2,2
19,2944,1,6,2,2
25,2945,1,6,2,2
26,2946,1,6,2,2
23,2947,1,6,2,2
21,2948,1,6,2,2
38,2949,1,6,2,2
22,2950,1,6,2,2
36,2951,2,6,2,2
25,2952,1,6,2,2
29,2953,2,6,2,2
27,2954,2,6,2,2
62,2955,2,6,2,2
29,2956,1,6,2,2
48,2957,2,6,2,2
22,2958,1,6,2,2
26,2959,1,6,2,2
19,2960,2,6,2,2
18,2961,1,6,2,2
39,2962,2,6,2,2
31,2963,1,6,2,2
28,2964,1,6,2,2
29,2965,1,6,2,2
27,2966,1,6,2,2
24,2967,1,6,2,2
22,2968,1,6,2,2
21,2969,1,6,2,2
25,2970,1,6,2,2
59,2971,1,6,2,2
55,2972,2,6,2,2
27,2973,1,6,2,2
29,2974,1,6,2,2
26,2975,1,6,2,2
24,2976,1,6,2,2
57,2977,1,6,2,2
53,2978,2,6,2,2
25,2979,1,6,2,2
26,2980,1,6,2,2
52,2981,1,6,2,2
28,2982,1,6,2,2
20,2983,1,6,2,2
28,2984,1,6,2,2
25,2985,1,6,2,2
22,2986,1,6,2,2
25,2987,1,6,2,2
22,2988,1,6,2,2
31,2989,1,6,2,2
34,2990,1,6,2,2
27,2991,1,6,2,2
22,2992,1,6,2,2
52,2993,1,6,2,2
30,2994,1,6,2,2
22,2995,1,6,2,2
20,2996,1,6,2,2
34,2997,1,6,2,2
23,2998,1,6,2,2
37,2999,1,6,2,2
64,3000,1,6,2,2
32,3001,1,6,2,2
24,3002,1,6,2,2
30,3003,1,6,2,2
21,3004,1,6,2,2
50,3005,1,6,2,2
25,3006,1,6,2,2
24,3007,1,6,2,2
35,3008,1,6,2,2
29,3009,1,6,2,2
35,3010,1,6,2,2
25,3011,1,6,2,2
36,3012,1,6,2,2
22,3013,1,6,2,2
25,3014,1,6,2,2
26,3015,1,6,2,2
19,3016,1,6,2,2
32,3017,1,6,2,2
26,3018,1,6,2,2
38,3019,2,6,2,2
62,3020,2,6,2,2
22,3021,1,6,2,2
22,3022,1,6,2,2
26,3023,1,6,2,2
25,3024,1,6,2,2
87,3025,2,6,2,2
75,3026,1,6,2,2
56,3027,1,6,2,2
30,3028,2,6,2,2
25,3029,1,6,2,2
26,3030,1,6,2,2
63,3031,1,6,2,2
52,3032,1,6,2,2
20,3033,1,6,2,2
26,3034,1,6,2,2
22,3035,1,6,2,2
34,3036,1,6,2,2
64,3037,2,6,2,2
39,3038,2,6,2,2
28,3039,2,6,2,2
25,3040,2,6,2,2
27,3041,1,6,2,2
25,3042,2,6,2,2
48,3043,2,6,2,2
44,3044,2,6,2,2
52,3045,1,6,2,2
61,3046,1,6,2,2
36,3047,2,6,2,2
66,3048,2,6,2,2
28,3049,2,6,2,2
29,3050,1,6,2,2
24,3051,1,6,2,2
26,3052,1,6,2,2
21,3053,1,6,2,2
46,3054,1,6,2,2
20,3055,1,6,2,2
29,3056,1,6,2,2
20,3057,1,6,2,2
28,3058,1,6,2,2
22,3059,1,6,2,2
30,3060,1,6,2,2
29,3061,2,6,2,2
64,3062,1,6,2,2
67,3063,2,6,2,2
31,3064,1,6,2,2
41,3065,2,6,2,2
27,3066,1,6,2,2
19,3067,2,6,2,2
23,3068,2,6,2,2
24,3069,2,6,2,2
30,3070,1,6,2,2
24,3071,2,6,2,2
56,3072,2,6,2,2
29,3073,1,6,2,2
20,3074,2,6,2,2
26,3075,1,6,2,2
24,3076,2,6,2,2
58,3077,1,6,2,2
24,3078,1,6,2,2
26,3079,1,6,2,2
23,3080,1,6,2,2
23,3081,2,6,2,2
24,3082,2,6,2,2
30,3083,2,6,2,2
24,3084,1,6,2,2
27,3085,1,6,2,2
29,3086,1,6,2,2
18,3087,1,6,2,2
23,3088,1,6,2,2
43,3089,1,6,2,2
19,3090,1,6,2,2
37,3091,2,6,2,2
26,3092,1,6,2,2
21,3093,1,6,2,2
20,3094,1,6,2,2
26,3095,1,6,2,2
25,3096,1,6,2,2
24,3097,1,6,2,2
19,3098,1,6,2,2
30,3099,1,6,2,2
22,3100,1,6,2,2
24,3101,1,6,2,2
37,3102,1,6,2,2
25,3103,1,6,2,2
23,3104,1,6,2,2
30,3105,1,6,2,2
27,3106,1,6,2,2
23,3107,1,6,2,2
32,3108,1,6,2,2
25,3109,1,6,2,2
28,3110,1,6,2,2
62,3111,1,6,2,2
63,3112,1,6,2,2
21,3113,1,6,2,2
18,3114,1,6,2,2
23,3115,1,6,2,2
25,3116,1,6,2,2
24,3117,1,6,2,2
18,3118,1,6,2,2
20,3119,1,6,2,2
36,3120,1,6,2,2
34,3121,1,6,2,2
39,3122,1,6,2,2
34,3123,1,6,2,2
20,3124,1,6,2,2
49,3125,1,6,2,2
24,3126,1,6,2,2
24,3127,1,6,2,2
21,3128,1,6,2,2
31,3129,1,6,2,2
39,3130,1,6,2,2
30,3131,1,6,2,2
27,3132,1,6,2,2
32,3133,1,6,2,2
39,3134,1,6,2,2
20,3135,1,6,2,2
20,3136,1,6,2,2
29,3137,1,6,2,2
25,3138,1,6,2,2
21,3139,1,6,2,2
21,3140,1,6,2,2
27,3141,1,6,2,2
30,3142,1,6,2,2
37,3143,1,6,2,2
31,3144,1,6,2,2
32,3145,1,6,2,2
30,3146,1,6,2,2
23,3147,1,6,2,2
32,3148,1,6,2,2
30,3149,2,6,2,2
25,3150,1,6,2,2
23,3151,1,6,2,2
23,3152,1,6,2,2
23,3153,1,6,2,2
21,3154,1,6,2,2
27,3155,1,6,2,2
24,3156,1,6,2,2
22,3157,1,6,2,2
24,3158,1,6,2,2
20,3159,1,6,2,2
22,3160,1,6,2,2
35,3161,1,6,2,2
27,3162,1,6,2,2
32,3163,1,6,2,2
36,3164,1,6,2,2
19,3165,1,6,2,2
35,3166,1,6,2,2
30,3167,1,6,2,2
35,3168,1,6,2,2
38,3169,1,6,2,2
26,3170,1,6,2,2
29,3171,1,6,2,2
21,3172,1,6,2,2
34,3173,1,6,2,2
22,3174,1,6,2,2
70,3175,2,6,2,2
22,3176,1,6,2,2
77,3177,2,6,2,2
40,3178,2,6,2,2
21,3179,1,6,2,2
22,3180,1,6,2,2
20,3181,1,6,2,2
29,3182,1,6,2,2
24,3183,1,6,2,2
26,3184,1,6,2,2
23,3185,1,6,2,2
26,3186,1,6,2,2
38,3187,1,6,2,2
18,3188,1,6,2,2
40,3189,1,6,2,2
70,3190,1,6,2,2
36,3191,1,6,2,2
25,3192,1,6,2,2
22,3193,1,6,2,2
29,3194,1,6,2,2
24,3195,1,6,2,2
41,3196,2,6,2,2
22,3197,1,6,2,2
36,3198,1,6,2,2
71,3199,2,6,2,2
34,3200,1,6,2,2
33,3201,1,6,2,2
25,3202,1,6,2,2
27,3203,1,6,2,2
26,3204,1,6,2,2
79,3205,2,6,2,2
58,3206,2,6,2,2
23,3207,1,6,2,2
32,3208,1,6,2,2
37,3209,1,6,2,2
32,3210,1,6,2,2
38,3211,1,6,2,2
21,3212,1,6,2,2
22,3213,1,6,2,2
18,3214,1,6,2,2
23,3215,1,6,2,2
58,3216,1,6,2,2
78,3217,1,6,2,2
47,3218,1,6,2,2
23,3219,1,6,2,2
53,3220,2,6,2,2
47,3221,1,6,2,2
49,3222,1,6,2,2
25,3223,1,6,2,2
22,3224,1,6,2,2
29,3225,1,6,2,2
27,3226,1,6,2,2
36,3227,1,6,2,2
19,3228,1,6,2,2
18,3229,1,6,2,2
23,3230,1,6,2,2
19,3231,1,6,2,2
20,3232,1,6,2,2
23,3233,1,6,2,2
35,3234,1,6,2,2
26,3235,1,6,2,2
37,3236,2,6,2,2
22,3237,1,6,2,2
79,3238,2,6,2,2
56,3239,1,6,2,2
23,3240,1,6,2,2
26,3241,2,6,2,2
79,3242,1,6,2,2
25,3243,1,6,2,2
39,3244,2,6,2,2
23,3245,1,6,2,2
25,3246,1,6,2,2
73,3247,2,6,2,2
69,3248,1,6,2,2
35,3249,1,6,2,2
30,3250,2,6,2,2
38,3251,2,6,2,2
38,3252,1,6,2,2
38,3253,1,6,2,2
39,3254,1,6,2,2
20,3255,1,6,2,2
23,3256,1,6,2,2
23,3257,1,6,2,2
27,3258,1,6,2,2
41,3259,1,6,2,2
42,3260,1,6,2,2
33,3261,1,6,2,2
22,3262,1,6,2,2
50,3263,1,6,2,2
22,3264,1,6,2,2
60,3265,1,6,2,2
35,3266,1,6,2,2
25,3267,1,6,2,2
58,3268,1,6,2,2
50,3269,1,6,2,2
49,3270,2,6,2,2
28,3271,1,6,2,2
19,3272,2,6,2,2
26,3273,1,6,2,2
18,3274,1,6,2,2
20,3275,1,6,2,2
25,3276,2,6,2,2
41,3277,1,6,2,2
22,3278,1,6,2,2
59,3279,2,6,2,2
20,3280,1,6,2,2
27,3281,1,6,2,2
20,3282,1,6,2,2
20,3283,1,6,2,2
23,3284,1,6,2,2
24,3285,1,6,2,2
20,3286,1,6,2,2
42,3287,1,6,2,2
24,3288,2,6,2,2
29,3289,1,6,2,2
24,3290,1,6,2,2
26,3291,1,6,2,2
51,3292,1,6,2,2
42,3293,1,6,2,2
22,3294,1,6,2,2
25,3295,1,6,2,2
25,3296,1,6,2,2
50,3297,1,6,2,2
33,3298,2,6,2,2
58,3299,1,6,2,2
57,3300,2,6,2,2
27,3301,1,6,2,2
31,3302,2,6,2,2
49,3303,1,6,2,2
31,3304,1,6,2,2
25,3305,1,6,2,2
44,3306,1,6,2,2
72,3307,1,6,2,2
47,3308,1,6,2,2
24,3309,1,6,2,2
24,3310,1,6,2,2
64,3311,1,6,2,2
32,3312,1,6,2,2
33,3313,1,6,2,2
26,3314,1,6,2,2
21,3315,1,6,2,2
33,3316,1,6,2,2
27,3317,1,6,2,2
37,3318,1,6,2,2
39,3319,1,6,2,2
31,3320,1,6,2,2
79,3321,1,6,2,2
18,3322,1,6,2,2
29,3323,2,6,2,2
22,3324,2,6,2,2
51,3325,1,6,2,2
51,3326,2,6,2,2
20,3327,1,6,2,2
36,3328,1,6,2,2
21,3329,1,6,2,2
28,3330,1,6,2,2
21,3331,1,6,2,2
25,3332,1,6,2,2
28,3333,1,6,2,2
18,3334,1,6,2,2
18,3335,1,6,2,2
20,3336,1,6,2,2
27,3337,1,6,2,2
23,3338,1,6,2,2
62,3339,1,6,2,2
30,3340,1,6,2,2
27,3341,1,6,2,2
23,3342,1,6,2,2
32,3343,1,6,2,2
60,3344,2,6,2,2
22,3345,1,6,2,2
33,3346,2,6,2,2
25,3347,1,6,2,2
27,3348,2,6,2,2
19,3349,1,6,2,2
59,3350,1,6,2,2
82,3351,2,6,2,2
23,3352,2,6,2,2
22,3353,1,6,2,2
39,3354,2,6,2,2
23,3355,1,6,2,2
26,3356,2,6,2,2
31,3357,1,6,2,2
23,3358,1,6,2,2
30,3359,1,6,2,2
45,3360,1,6,2,2
22,3361,1,6,2,2
22,3362,1,6,2,2
24,3363,1,6,2,2
24,3364,1,6,2,2
20,3365,1,6,2,2
50,3366,1,6,2,2
28,3367,1,6,2,2
21,3368,1,6,2,2
54,3369,1,6,2,2
22,3370,1,6,2,2
40,3371,1,6,2,2
21,3372,2,6,2,2
31,3373,2,6,2,2
37,3374,1,6,2,2
35,3375,1,6,2,2
67,3376,2,6,2,2
18,3377,1,6,2,2
52,3378,1,6,2,2
18,3379,1,6,2,2
29,3380,1,6,2,2
23,3381,1,6,2,2
19,3382,1,6,2,2
26,3383,1,6,2,2
22,3384,1,6,2,2
28,3385,1,6,2,2
27,3386,1,6,2,2
23,3387,1,6,2,2
20,3388,1,6,2,2
33,3389,1,6,2,2
30,3390,1,6,2,2
21,3391,1,6,2,2
21,3392,1,6,2,2
19,3393,1,6,2,2
22,3394,1,6,2,2
23,3395,1,6,2,2
33,3396,1,6,2,2
38,3397,1,6,2,2
20,3398,1,6,2,2
21,3399,1,6,2,2
21,3400,1,6,2,2
58,3401,2,6,2,2
26,3402,1,6,2,2
35,3403,1,6,2,2
20,3404,1,6,2,2
19,3405,1,6,2,2
23,3406,1,6,2,2
21,3407,1,6,2,2
27,3408,1,6,2,2
27,3409,1,6,2,2
23,3410,1,6,2,2
23,3411,1,6,2,2
22,3412,1,6,2,2
30,3413,1,6,2,2
21,3414,1,6,2,2
23,3415,1,6,2,2
28,3416,1,6,2,2
23,3417,1,6,2,2
34,3418,1,6,2,2
26,3419,1,6,2,2
21,3420,1,6,2,2
21,3421,1,6,2,2
27,3422,1,6,2,2
27,3423,1,6,2,2
35,3424,1,6,2,2
20,3425,1,6,2,2
34,3426,1,6,2,2
20,3427,1,6,2,2
22,3428,1,6,2,2
20,3429,1,6,2,2
33,3430,1,6,2,2
18,3431,1,6,2,2
25,3432,1,6,2,2
19,3433,1,6,2,2
18,3434,1,6,2,2
22,3435,1,6,2,2
25,3436,1,6,2,2
22,3437,1,6,2,2
21,3438,2,6,2,2
21,3439,1,6,2,2
19,3440,1,6,2,2
38,3441,1,6,2,2
20,3442,1,6,2,2
24,3443,1,6,2,2
19,3444,1,6,2,2
25,3445,1,6,2,2
22,3446,1,6,2,2
24,3447,1,6,2,2
32,3448,1,6,2,2
24,3449,1,6,2,2
48,3450,1,6,2,2
19,3451,1,6,2,2
23,3452,1,6,2,2
32,3453,1,6,2,2
35,3454,1,6,2,2
30,3455,1,6,2,2
26,3456,1,6,2,2
18,3457,1,6,2,2
18,3458,1,6,2,2
28,3459,1,6,2,2
22,3460,1,6,2,2
79,3461,1,6,2,2
57,3462,1,6,2,2
40,3463,1,6,2,2
21,3464,1,6,2,2
18,3465,2,6,2,2
29,3466,1,6,2,2
25,3467,1,6,2,2
30,3468,1,6,2,2
29,3469,1,6,2,2
22,3470,1,6,2,2
43,3471,1,6,2,2
26,3472,1,6,2,2
29,3473,1,6,2,2
29,3474,1,6,2,2
21,3475,1,6,2,2
32,3476,1,6,2,2
22,3477,1,6,2,2
24,3478,1,6,2,2
19,3479,1,6,2,2
24,3480,1,6,2,2
28,3481,1,6,2,2
28,3482,1,6,2,2
30,3483,1,6,2,2
24,3484,1,6,2,2
20,3485,1,6,2,2
21,3486,1,6,2,2
28,3487,1,6,2,2
19,3488,1,6,2,2
34,3489,1,6,2,2
21,3490,1,6,2,2
48,3491,1,6,2,2
46,3492,1,6,2,2
36,3493,1,6,2,2
30,3494,1,6,2,2
27,3495,1,6,2,2
21,3496,1,6,2,2
27,3497,1,6,2,2
23,3498,1,6,2,2
41,3499,1,6,2,2
31,3500,1,6,2,2
51,3501,1,6,2,2
53,3502,1,6,2,2
25,3503,1,6,2,2
24,3504,1,6,2,2
20,3505,2,6,2,2
20,3506,2,6,2,2
36,3507,1,6,2,2
48,3508,1,6,2,2
25,3509,1,6,2,2
31,3510,1,6,2,2
22,3511,1,6,2,2
24,3512,1,6,2,2
49,3513,1,6,2,2
40,3514,2,6,2,2
26,3515,1,6,2,2
48,3516,1,6,2,2
65,3517,2,6,2,2
76,3518,1,6,2,2
41,3519,1,6,2,2
37,3520,1,6,2,2
57,3521,1,6,2,2
42,3522,1,6,2,2
28,3523,1,6,2,2
36,3524,1,6,2,2
24,3525,1,6,2,2
31,3526,1,6,2,2
36,3527,1,6,2,2
31,3528,1,6,2,2
53,3529,2,6,2,2
75,3530,2,6,2,2
29,3531,1,6,2,2
48,3532,2,6,2,2
22,3533,2,6,2,2
18,3534,1,6,2,2
74,3535,2,6,2,2
21,3536,2,6,2,2
61,3537,1,6,2,2
30,3538,1,6,2,2
26,3539,1,6,2,2
23,3540,1,6,2,2
21,3541,1,6,2,2
27,3542,1,6,2,2
52,3543,1,6,2,2
19,3544,1,6,2,2
31,3545,1,6,2,2
24,3546,1,6,2,2
31,3547,1,6,2,2
23,3548,1,6,2,2
24,3549,1,6,2,2
23,3550,1,6,2,2
21,3551,1,6,2,2
30,3552,1,6,2,2
36,3553,1,6,2,2
28,3554,2,6,2,2
30,3555,1,6,2,2
26,3556,1,6,2,2
56,3557,1,6,2,2
21,3558,1,6,2,2
25,3559,1,6,2,2
29,3560,1,6,2,2
22,3561,2,6,2,2
27,3562,1,6,2,2
26,3563,1,6,2,2
24,3564,1,6,2,2
23,3565,1,6,2,2
23,3566,1,6,2,2
43,3567,1,6,2,2
33,3568,1,6,2,2
29,3569,1,6,2,2
26,3570,1,6,2,2
25,3571,1,6,2,2
29,3572,1,6,2,2
29,3573,1,6,2,2
19,3574,1,6,2,2
52,3575,1,6,2,2
28,3576,1,6,2,2
52,3577,1,6,2,2
18,3578,1,6,2,2
19,3579,1,6,2,2
61,3580,1,6,2,2
22,3581,1,6,2,2
19,3582,1,6,2,2
18,3583,1,6,2,2
20,3584,1,6,2,2
18,3585,1,6,2,2
22,3586,1,6,2,2
27,3587,1,6,2,2
22,3588,1,6,2,2
24,3589,1,6,2,2
25,3590,1,6,2,2
28,3591,1,6,2,2
27,3592,1,6,2,2
24,3593,1,6,2,2
34,3594,1,6,2,2
22,3595,1,6,2,2
36,3596,1,6,2,2
43,3597,1,6,2,2
24,3598,1,6,2,2
22,3599,1,6,2,2
33,3600,1,6,2,2
36,3601,1,6,2,2
22,3602,1,6,2,2
22,3603,1,6,2,2
26,3604,1,6,2,2
25,3605,1,6,2,2
21,3606,1,6,2,2
27,3607,1,6,2,2
22,3608,1,6,2,2
47,3609,1,6,2,2
27,3610,1,6,2,2
27,3611,1,6,2,2
23,3612,1,6,2,2
45,3613,1,6,2,2
20,3614,1,6,2,2
29,3615,1,6,2,2
21,3616,1,6,2,2
18,3617,1,6,2,2
22,3618,1,6,2,2
23,3619,1,6,2,2
25,3620,1,6,2,2
20,3621,1,6,2,2
30,3622,1,6,2,2
18,3623,1,6,2,2
19,3624,1,6,2,2
18,3625,1,6,2,2
27,3626,1,6,2,2
35,3627,2,6,2,2
71,3628,1,6,2,2
24,3629,1,6,2,2
19,3630,1,6,2,2
32,3631,1,6,2,2
23,3632,1,6,2,2
58,3633,1,6,2,2
22,3634,1,6,2,2
20,3635,1,6,2,2
52,3636,1,6,2,2
22,3637,1,6,2,2
24,3638,1,6,2,2
21,3639,1,6,2,2
23,3640,1,6,2,2
27,3641,1,6,2,2
22,3642,1,6,2,2
25,3643,1,6,2,2
49,3644,1,6,2,2
44,3645,1,6,2,2
32,3646,1,6,2,2
23,3647,1,6,2,2
24,3648,1,6,2,2
28,3649,1,6,2,2
25,3650,1,6,2,2
71,3651,1,6,2,2
23,3652,1,6,2,2
18,3653,1,6,2,2
22,3654,1,6,2,2
22,3655,1,6,2,2
36,3656,1,6,2,2
28,3657,1,6,2,2
43,3658,1,6,2,2
19,3659,1,6,2,2
23,3660,1,6,2,2
22,3661,1,6,2,2
27,3662,1,6,2,2
23,3663,1,6,2,2
23,3664,1,6,2,2
21,3665,1,6,2,2
25,3666,1,6,2,2
25,3667,1,6,2,2
36,3668,1,6,2,2
23,3669,1,6,2,2
26,3670,1,6,2,2
33,3671,1,6,2,2
24,3672,1,6,2,2
26,3673,1,6,2,2
24,3674,1,6,2,2
21,3675,1,6,2,2
23,3676,1,6,2,2
37,3677,1,6,2,2
21,3678,1,6,2,2
27,3679,1,6,2,2
23,3680,1,6,2,2
22,3681,1,6,2,2
18,3682,1,6,2,2
36,3683,1,6,2,2
20,3684,1,6,2,2
62,3685,1,6,2,2
22,3686,1,6,2,2
21,3687,1,6,2,2
20,3688,1,6,2,2
19,3689,1,6,2,2
28,3690,1,6,2,2
32,3691,1,6,2,2
22,3692,1,6,2,2
23,3693,1,6,2,2
25,3694,1,6,2,2
21,3695,1,6,2,2
32,3696,1,6,2,2
46,3697,1,6,2,2
43,3698,1,6,2,2
40,3699,1,6,2,2
26,3700,1,6,2,2
30,3701,1,6,2,2
30,3702,1,6,2,2
22,3703,1,6,2,2
25,3704,1,6,2,2
21,3705,1,6,2,2
21,3706,1,6,2,2
31,3707,1,6,2,2
28,3708,1,6,2,2
18,3709,1,6,2,2
22,3710,1,6,2,2
29,3711,1,6,2,2
28,3712,1,6,2,2
27,3713,1,6,2,2
28,3714,1,6,2,2
22,3715,1,6,2,2
40,3716,2,6,2,2
18,3717,2,6,2,2
25,3718,1,6,2,2
30,3719,1,6,2,2
19,3720,1,6,2,2
22,3721,1,6,2,2
56,3722,1,6,2,2
57,3723,1,6,2,2
19,3724,1,6,2,2
38,3725,1,6,2,2
24,3726,1,6,2,2
20,3727,1,6,2,2
21,3728,1,6,2,2
34,3729,1,6,2,2
43,3730,1,6,2,2
36,3731,1,6,2,2
24,3732,1,6,2,2
19,3733,1,6,2,2
32,3734,1,6,2,2
28,3735,1,6,2,2
27,3736,1,6,2,2
21,3737,1,6,2,2
31,3738,1,6,2,2
57,3739,1,6,2,2
18,3740,1,6,2,2
23,3741,1,6,2,2
28,3742,1,6,2,2
20,3743,1,6,2,2
28,3744,1,6,2,2
41,3745,1,6,2,2
33,3746,1,6,2,2
21,3747,1,6,2,2
23,3748,1,6,2,2
28,3749,1,6,2,2
18,3750,1,6,2,2
23,3751,1,6,2,2
65,3752,1,6,2,2
25,3753,1,6,2,2
66,3754,1,6,2,2
23,3755,1,6,2,2
19,3756,1,6,2,2
21,3757,1,6,2,2
20,3758,1,6,2,2
18,3759,1,6,2,2
22,3760,1,6,2,2
22,3761,1,6,2,2
23,3762,1,6,2,2
20,3763,1,6,2,2
22,3764,1,6,2,2
19,3765,1,6,2,2
21,3766,1,6,2,2
19,3767,1,6,2,2
34,3768,1,6,2,2
19,3769,1,6,2,2
25,3770,1,6,2,2
20,3771,1,6,2,2
20,3772,1,6,2,2
21,3773,1,6,2,2
24,3774,1,6,2,2
34,3775,1,6,2,2
35,3776,1,6,2,2
18,3777,1,6,2,2
24,3778,1,6,2,2
26,3779,1,6,2,2
19,3780,1,6,2,2
38,3781,1,6,2,2
23,3782,1,6,2,2
22,3783,1,6,2,2
91,3784,1,6,2,2
34,3785,1,6,2,2
20,3786,1,6,2,2
22,3787,1,6,2,2
21,3788,1,6,2,2
36,3789,1,6,2,2
26,3790,1,6,2,2
18,3791,1,6,2,2
21,3792,1,6,2,2
33,3793,2,6,2,2
29,3794,1,6,2,2
22,3795,1,6,2,2
28,3796,1,6,2,2
40,3797,1,6,2,2
18,3798,1,6,2,2
33,3799,1,6,2,2
22,3800,1,6,2,2
20,3801,1,6,2,2
26,3802,1,6,2,2
23,3803,1,6,2,2
18,3804,1,6,2,2
20,3805,1,6,2,2
25,3806,1,6,2,2
22,3807,1,6,2,2
75,3808,1,6,2,2
19,3809,1,6,2,2
24,3810,1,6,2,2
23,3811,1,6,2,2
28,3812,1,6,2,2
20,3813,1,6,2,2
20,3814,1,6,2,2
21,3815,1,6,2,2
18,3816,1,6,2,2
18,3817,1,6,2,2
41,3818,1,6,2,2
27,3819,1,6,2,2
21,3820,1,6,2,2
26,3821,1,6,2,2
18,3822,1,6,2,2
27,3823,1,6,2,2
21,3824,1,6,2,2
22,3825,1,6,2,2
21,3826,1,6,2,2
37,3827,1,6,2,2
40,3828,1,6,2,2
36,3829,1,6,2,2
20,3830,1,6,2,2
18,3831,1,6,2,2
20,3832,1,6,2,2
35,3833,1,6,2,2
43,3834,1,6,2,2
19,3835,1,6,2,2
24,3836,1,6,2,2
21,3837,1,6,2,2
22,3838,1,6,2,2
20,3839,1,6,2,2
21,3840,1,6,2,2
26,3841,1,6,2,2
32,3842,1,6,2,2
25,3843,1,6,2,2
19,3844,1,6,2,2
22,3845,1,6,2,2
23,3846,1,6,2,2
23,3847,1,6,2,2
20,3848,1,6,2,2
36,3849,1,6,2,2
47,3850,1,6,2,2
20,3851,1,6,2,2
18,3852,1,6,2,2
18,3853,1,6,2,2
20,3854,1,6,2,2
20,3855,1,6,2,2
31,3856,1,6,2,2
21,3857,1,6,2,2
22,3858,1,6,2,2
20,3859,1,6,2,2
19,3860,1,6,2,2
20,3861,1,6,2,2
27,3862,1,6,2,2
27,3863,1,6,2,2
24,3864,1,6,2,2
20,3865,1,6,2,2
23,3866,1,6,2,2
28,3867,1,6,2,2
21,3868,1,6,2,2
22,3869,1,6,2,2
22,3870,1,6,2,2
23,3871,1,6,2,2
27,3872,1,6,2,2
25,3873,1,6,2,2
25,3874,1,6,2,2
50,3875,1,6,2,2
36,3876,2,6,2,2
32,3877,1,6,2,2
22,3878,1,6,2,2
24,3879,1,6,2,2
60,3880,2,6,2,2
80,3881,1,6,2,2
70,3882,2,6,2,2
62,3883,2,6,2,2
82,3884,2,6,2,2
55,3885,2,6,2,2
63,3886,1,6,2,2
46,3887,1,6,2,2
22,3888,1,6,2,2
22,3889,1,6,2,2
25,3890,1,6,2,2
22,3891,1,6,2,2
28,3892,1,6,2,2
53,3893,1,6,2,2
51,3894,1,6,2,2
25,3895,1,6,2,2
22,3896,1,6,2,2
24,3897,1,6,2,2
21,3898,1,6,2,2
19,3899,1,6,2,2
21,3900,2,6,2,2
81,3901,1,6,2,2
22,3902,1,6,2,2
44,3903,1,6,2,2
50,3904,2,6,2,2
21,3905,1,6,2,2
20,3906,1,6,2,2
21,3907,1,6,2,2
52,3908,1,6,2,2
34,3909,1,6,2,2
35,3910,1,6,2,2
48,3911,1,6,2,2
28,3912,1,6,2,2
21,3913,1,6,2,2
33,3914,1,6,2,2
51,3915,1,6,2,2
32,3916,2,6,2,2
25,3917,1,6,2,2
47,3918,1,6,2,2
41,3919,1,6,2,2
27,3920,1,6,2,2
49,3921,1,6,2,2
26,3922,1,6,2,2
28,3923,1,6,2,2
45,3924,1,6,2,2
45,3925,2,6,2,2
23,3926,1,6,2,2
54,3927,1,6,2,2
23,3928,1,6,2,2
73,3929,1,6,2,2
53,3930,1,6,2,2
23,3931,1,6,2,2
62,3932,1,6,2,2
27,3933,1,6,2,2
34,3934,1,6,2,2
18,3935,1,6,2,2
46,3936,1,6,2,2
86,3937,1,6,2,2
19,3938,1,6,2,2
19,3939,1,6,2,2
18,3940,1,6,2,2
42,3941,1,6,2,2
19,3942,1,6,2,2
43,3943,1,6,2,2
26,3944,1,6,2,2
23,3945,1,6,2,2
20,3946,1,6,2,2
19,3947,1,6,2,2
22,3948,1,6,2,2
24,3949,1,6,2,2
47,3950,1,6,2,2
21,3951,1,6,2,2
26,3952,1,6,2,2
18,3953,1,6,2,2
19,3954,1,6,2,2
22,3955,1,6,2,2
28,3956,1,6,2,2
20,3957,1,6,2,2
24,3958,1,6,2,2
27,3959,1,6,2,2
24,3960,1,6,2,2
21,3961,1,6,2,2
22,3962,1,6,2,2
18,3963,1,6,2,2
46,3964,1,6,2,2
31,3965,1,6,2,2
20,3966,1,6,2,2
35,3967,1,6,2,2
